tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
713900603437621249,,,2016-03-27 01:29:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/713900603437621249/photo/1,99,10,None,,660,2612,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1,golden_retriever,0.371816,True,cocker_spaniel,0.177413,True,Irish_setter,0.0927252,True
713761197720473600,,,2016-03-26 16:15:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12,10,Piper,,1237,4454,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel,0.797936,True,English_springer,0.0447181999999999,True,Welsh_springer_spaniel,0.0379107,True
713411074226274305,,,2016-03-25 17:03:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/713411074226274305/photo/1,11,10,None,,1184,4089,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1,Great_Pyrenees,0.720337,True,Samoyed,0.129542,True,kuvasz,0.122451,True
713177543487135744,,,2016-03-25 01:35:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10,10,Lance,,2586,6637,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet,0.734244,True,basenji,0.025948,True,Great_Dane,0.0258743,True
713175907180089344,,,2016-03-25 01:29:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/713175907180089344/photo/1,10,10,Opie,,1328,4079,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,timber_wolf,0.503788,False,malamute,0.4306239999999999,True,Siberian_husky,0.0284542,True
712809025985978368,,,2016-03-24 01:11:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10,10,Stubert,,6071,17508,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,0.8686709999999999,True,carton,0.0950952,False,pug,0.00765137,True
712717840512598017,,,2016-03-23 19:09:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712717840512598017/photo/1,10,10,None,,4499,11297,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1,Great_Pyrenees,0.732043,True,kuvasz,0.121375,True,Irish_wolfhound,0.0495237,True
712668654853337088,,,2016-03-23 15:53:42+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10,10,Sunny,,1097,3818,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador_retriever,0.829058,True,golden_retriever,0.0386645,True,Chihuahua,0.0262214,True
712438159032893441,,,2016-03-23 00:37:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712438159032893441/photo/1,11,10,Kane,,1414,4898,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1,ice_bear,0.869477,False,Great_Pyrenees,0.069457,True,Labrador_retriever,0.02474,True
712097430750289920,,,2016-03-22 02:03:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10,10,None,,930,3450,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador_retriever,0.720481,True,whippet,0.0480318,True,Chesapeake_Bay_retriever,0.0450464,True
712092745624633345,,,2016-03-22 01:45:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712092745624633345/photo/1,7,10,Steven,,811,2703,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1,triceratops,0.235373,False,llama,0.153126,False,three-toed_sloth,0.11184,False
712085617388212225,,,2016-03-22 01:16:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11,10,Olive,,434,3012,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2,Shih-Tzu,0.625129,True,Tibetan_terrier,0.126897,True,Lhasa,0.119663,True
712065007010385924,,,2016-03-21 23:55:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/712065007010385924/photo/1,6,10,Chester,,567,2072,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1,goose,0.214301,False,gibbon,0.084253,False,pizza,0.0801683,False
711968124745228288,,,2016-03-21 17:30:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10,10,Winston,pupper,2089,7406,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,espresso,0.430135,False,coffee_mug,0.418483,False,cup,0.0883911999999999,False
711743778164514816,,,2016-03-21 02:38:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,,906,2612,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland_terrier,0.4595149999999999,True,miniature_poodle,0.219661,True,standard_poodle,0.130189,True
711732680602345472,,,2016-03-21 01:54:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,None,,3683,8069,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,dingo,0.366875,False,Ibizan_hound,0.334929,True,Eskimo_dog,0.0738761999999999,True
711694788429553666,,,2016-03-20 23:23:54+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/711694788429553666/photo/1,13,10,None,,16576,30209,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,1,brown_bear,0.7132930000000001,False,Indian_elephant,0.172844,False,water_buffalo,0.0389022,False
711652651650457602,,,2016-03-20 20:36:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,Gary,,819,3541,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1,llama,0.8567889999999999,False,Arabian_camel,0.098727,False,neck_brace,0.0163772,False
711363825979756544,,,2016-03-20 01:28:47+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,None,,1015,3317,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,basenji,0.00263962,True
711306686208872448,,,2016-03-19 21:41:44+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,None,,676,3041,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,leatherback_turtle,0.280835,False,loggerhead,0.12329,False,Dandie_Dinmont,0.0867925,True
711008018775851008,,,2016-03-19 01:54:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,pupper,559,2737,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True
710997087345876993,,,2016-03-19 01:11:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,,1258,4208,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,malamute,0.28126,True,Eskimo_dog,0.232641,True,Pembroke,0.091602,True
710844581445812225,,,2016-03-18 15:05:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,Staniel,,610,2347,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,1,dingo,0.536593,False,Pembroke,0.200407,True,basenji,0.0607345,True
710833117892898816,,,2016-03-18 14:19:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,,476,2464,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German_shepherd,0.00174609,True
710658690886586372,,,2016-03-18 02:46:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,10,None,,512,2135,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1,soft-coated_wheaten_terrier,0.948617,True,Dandie_Dinmont,0.0186644,True,cairn,0.0159427,True
710588934686908417,,,2016-03-17 22:09:38+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,Beemo,,1696,4168,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4,Pembroke,0.982004,True,Cardigan,0.00894347,True,malamute,0.0075498999999999,True
710283270106132480,,,2016-03-17 01:55:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,,478,1993,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan_terrier,0.00897428,True
710272297844797440,,,2016-03-17 01:11:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,No name,,1137,4139,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old_English_sheepdog,0.586307,True,wire-haired_fox_terrier,0.118622,True,Lakeland_terrier,0.106806,True
710269109699739648,,,2016-03-17 00:58:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,None,,1012,2190,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,pug,0.415495,True,German_shepherd,0.1781569999999999,True,Labrador_retriever,0.100202,True
710153181850935296,,,2016-03-16 17:18:07+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,Lacy,,808,2675,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,cowboy_hat,0.979053,False,sombrero,0.0106825,False,cocker_spaniel,0.00271296,True
710140971284037632,,,2016-03-16 16:29:35+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,,799,2511,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,0.95317,True,papillon,0.0195169,True,Japanese_spaniel,0.00582051,True
710117014656950272,,,2016-03-16 14:54:24+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,None,pupper,1778,5020,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True
709918798883774466,,,2016-03-16 01:46:45+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,,992,3220,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2,Pembroke,0.956222,True,Cardigan,0.0207273,True,Chihuahua,0.00791218,True
709901256215666688,,,2016-03-16 00:37:03+00:00,Twitter for iPhone,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,None,,92,608,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,bib,0.998814,False,handkerchief,0.000511773,False,umbrella,0.000224477,False
709852847387627521,,,2016-03-15 21:24:41+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,None,,1086,3226,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2,Chihuahua,0.945629,True,Pomeranian,0.0192035999999999,True,West_Highland_white_terrier,0.0101342,True
709566166965075968,,,2016-03-15 02:25:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,,1070,3251,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,chow,0.999837,True,Tibetan_mastiff,0.000116907,True,Australian_terrier,1.13384e-05,True
709556954897764353,,,2016-03-15 01:48:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,,974,3014,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,golden_retriever,0.790026,True,kuvasz,0.105031,True,Labrador_retriever,0.0870512,True
709519240576036864,,,2016-03-14 23:19:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,,219,1385,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,cocker_spaniel,0.4149819999999999,True,Newfoundland,0.225482,True,flat-coated_retriever,0.196789,True
709449600415961088,,,2016-03-14 18:42:20+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,,517,2021,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese_dog,0.780187,True,Dandie_Dinmont,0.0744286999999999,True,Norfolk_terrier,0.0337761999999999,True
709409458133323776,,,2016-03-14 16:02:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,,616,2420,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland_sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True
709225125749587968,,,2016-03-14 03:50:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,,520,2201,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador_retriever,0.271109,True,Pomeranian,0.1504869999999999,True,golden_retriever,0.1455779999999999,True
709207347839836162,,,2016-03-14 02:39:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,,5168,11400,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,0.948323,True,Italian_greyhound,0.0177303,True,quilt,0.0166879,False
709198395643068416,,,2016-03-14 02:04:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,10,None,,589,2261,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,borzoi,0.4907829999999999,True,wire-haired_fox_terrier,0.0835133,True,English_setter,0.0831843,True
709158332880297985,,,2016-03-13 23:24:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,,363,1873,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian_husky,0.212957,True,Eskimo_dog,0.178887,True,Labrador_retriever,0.174218,True
709042156699303936,,,2016-03-13 15:43:18+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,,1476,4316,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador_retriever,0.0492179,True
708845821941387268,,,2016-03-13 02:43:08+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,None,pupper,801,2738,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147628999999999,True
708834316713893888,,,2016-03-13 01:57:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,,448,1547,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo_dog,0.283945,True,giant_panda,0.218252,False,malamute,0.180401,True
708810915978854401,,,2016-03-13 00:24:26+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,,6240,15202,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden_retriever,0.976139,True,Labrador_retriever,0.0163009,True,Norfolk_terrier,0.00187137,True
708738143638450176,,,2016-03-12 19:35:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,,737,2533,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,True,Samoyed,0.0572208,True,West_Highland_white_terrier,0.000904151,True
708711088997666817,,,2016-03-12 17:47:45+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,,638,2332,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,tennis_ball,0.912961,False,German_short-haired_pointer,0.0526946,True,Labrador_retriever,0.0184774,True
708479650088034305,,,2016-03-12 02:28:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,,616,2337,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,Shih-Tzu,0.218479,True,Lhasa,0.201966,True,Norfolk_terrier,0.165225,True
708469915515297792,,,2016-03-12 01:49:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,,729,2847,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,0.748163,True,toy_terrier,0.127717,True,Pembroke,0.042141,True
708356463048204288,,,2016-03-11 18:18:36+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,,1198,3299,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,0.871283,True,French_bulldog,0.0418199999999999,True,bath_towel,0.015228,False
708349470027751425,,,2016-03-11 17:50:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,,676,2185,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,muzzle,0.24389,False,basenji,0.187158,True,Boston_bull,0.092727,True
708149363256774660,,,2016-03-11 04:35:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,,1412,3980,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,0.350993,True,basset,0.164555,True,toy_terrier,0.0804836,True
708130923141795840,,,2016-03-11 03:22:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,None,,784,3093,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French_bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True
708119489313951744,,,2016-03-11 02:36:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,,896,2472,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich_terrier,0.2644829999999999,True,Norfolk_terrier,0.258786,True,chow,0.0968986999999999,True
708109389455101952,,,2016-03-11 01:56:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,,501,1796,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire_bullterrier,0.5161060000000001,True,American_Staffordshire_terrier,0.236075,True,kelpie,0.0697495,True
708026248782585858,,,2016-03-10 20:26:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,None,,1747,4058,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,malinois,0.7864680000000001,True,Chesapeake_Bay_retriever,0.0689789,True,Siamese_cat,0.0293044,False
707995814724026368,,,2016-03-10 18:25:30+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,,1013,2863,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,agama,0.172087,False,Gila_monster,0.126978,False,lumbermill,0.0504,False
707969809498152960,,,2016-03-10 16:42:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,,866,2481,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,0.908491,True,miniature_poodle,0.0826516,True,teddy,0.00578613,False
707776935007539200,,,2016-03-10 03:55:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,,871,3005,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,0.890426,True,toy_terrier,0.0513347,True,Chihuahua,0.0180152999999999,True
707741517457260545,,,2016-03-10 01:35:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,None,,554,2286,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1,whippet,0.738371,True,Italian_greyhound,0.191789,True,American_Staffordshire_terrier,0.0201257,True
707693576495472641,,,2016-03-09 22:24:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,,915,3120,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False
707610948723478529,,,2016-03-09 16:56:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,,5707,15557,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever,0.383223,True,cocker_spaniel,0.16593,True,Chesapeake_Bay_retriever,0.118199,True
707420581654872064,,,2016-03-09 04:19:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,,632,2067,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,ram,0.518215,False,kuvasz,0.149391,True,Great_Pyrenees,0.106003,True
707411934438625280,,,2016-03-09 03:45:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,None,pupper,543,2112,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland_terrier,0.7382770000000001,True,Airedale,0.0285149,True,giant_schnauzer,0.0248763,True
707387676719185920,,,2016-03-09 02:08:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,,1144,3207,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,0.888468,True,Italian_greyhound,0.0886346,True,toy_terrier,0.0159383,True
707377100785885184,,,2016-03-09 01:26:57+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,None,,974,3005,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,0.637225,True,bloodhound,0.0945421,True,cocker_spaniel,0.0697971,True
707315916783140866,,,2016-03-08 21:23:50+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,pupper,576,2281,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,Bernese_mountain_dog,0.979235,True,Shetland_sheepdog,0.0110368,True,Appenzeller,0.00397111,True
707297311098011648,,,2016-03-08 20:09:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,,707,2577,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,0.370717,True,Shih-Tzu,0.201566,True,black-footed_ferret,0.101559,False
707059547140169728,,,2016-03-08 04:25:07+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,,619,2396,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,0.8973120000000001,True,Great_Pyrenees,0.0391802,True,kuvasz,0.019516,True
707038192327901184,,,2016-03-08 03:00:15+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,,716,2014,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.642426,True,llama,0.0573062,False,French_bulldog,0.0541865,True
707021089608753152,,,2016-03-08 01:52:18+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,,1220,3724,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,0.559658,True,golden_retriever,0.314673,True,Pekinese,0.0666717,True
707014260413456384,,,2016-03-08 01:25:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,,538,2108,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,0.58378,True,Italian_greyhound,0.129683,True,toy_terrier,0.0891526999999999,True
706901761596989440,,,2016-03-07 17:58:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,,521,1881,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,wild_boar,0.859499,False,hog,0.1289809999999999,False,warthog,0.0113178,False
706681918348251136,,,2016-03-07 03:24:33+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,,889,3023,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,0.717584,True,miniature_poodle,0.1514329999999999,True,Norwich_terrier,0.047087,True
706644897839910912,,,2016-03-07 00:57:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,,982,2344,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,space_heater,0.137871,False,Chihuahua,0.132928,True,cougar,0.113866,False
706593038911545345,,,2016-03-06 21:31:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,None,,580,1980,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1,four-poster,0.6964229999999999,False,quilt,0.1893119999999999,False,pillow,0.0294087999999999,False
